"Index","AMZN","ABT","AES","ABMD","IBM","AMD","ADBE","ARE","APD","BXP","ALL","HON","AMGN","HES","AXP","AEP","AFL","AIG","ADI","ALXN","VLO","CMCSA","ANSS","AAPL","AMAT","ADM","AEE","ADSK","ADP","AZO","BLL","BRK.B","BAX","BDX","AME","VZ","WRB","BBY","BIO","YUM","FE","BA","BSX","CHRW","TTWO","MTD","BMY","OKE","AVB","URI","SRE","FDX","VRSN","APH","BF.B","CSX","CPB","STZ","CAH","CAT","CTXS","LUMN","CERN","JPM","CHD","CINF","CTAS","CSCO","CLX","KO","CPRT","CL","MAR","CAG","ED","CMS","COO","GLW","CMI","DHI","DHR","MCO","CTSH","TGT","DE","MS","RSG","DIS","DLTR","DOV","OMC","DTE","DRE","DRI","EBAY","BAC","C","CDNS","ECL","EA","CRM","EMR","ATO","ETR","EOG","EFX","EQR","EL","EXPD","XOM","FMC","NEE","FAST","FITB","MTB","FISV","FCX","AJG","GD","GIS","GPC","GILD","IT","MCK","NVDA","GE","GWW","GS","HAS","HSY","HOLX","HD","HRL","CNP","HUM","JBHT","IEX","ITW","INTU","IDXX","INTC","IFF","IP","J","JKHY","INCY","JNJ","HIG","KLAC","K","KEY","KMB","BLK","KR","LRCX","TDY","AKAM","LEN","LLY","UPS","A","LMT","LOW","D","MGM","MKC","MCD","EW","MMC","MAS","MLM","MET","MXIM","ATVI","CVS","LH","MSFT","MU","MAA","MCHP","MMM","KSU","ILMN","XEL","F","NEM","NVR","NKE","NSC","NTRS","NOC","WFC","NUE","COF","ODFL","ORCL","PCAR","EXC","PH","PAYX","ALGN","PPL","PEP","PFE","COP","PXD","MO","PNC","PPG","COST","TROW","DGX","PG","PGR","PEG","PHM","GPN","QCOM","O","REGN","RMD","USB","ROST","ROL","ROP","ROK","RCL","TRV","FIS","MRK","SLB","SCHW","POOL","ZBH","ABC","PFG","SHW","CNC","SIVB","SPG","PRU","AAP","EIX","SO","LUV","T","CVX","STT","SBUX","PSA","SYK","NFLX","SNPS","SYY","ISRG","TFX","TER","TXN","TMO","TIF","TSCO","TYL","TSN","UNP","UNH","VAR","VTR","VFC","VRTX","VMC","WMT","WM","WAT","WST","SJM","WDC","WAB","WY","WHR","SWKS","NDAQ","CME","WMB","LNT","KMX","XLNX","TJX","ZBRA","RF","DPZ","EXR","LVS","DLR","MKTX","CE","DXCM","AMP","LYV","CMG","TDG","MA","BR","DAL","DFS","BK","ULTA","MSCI","PM","V","AWK","CB","MPC","FBHS","KMI","XYL","SWK","LYB","GRMN","PLD","ACN","HCA","VRSK","FLT","FRC","STX","DG","FTNT","TEL","ORLY","GM","CBRE","EXPE","APTV","PSX","AMT","FB","DUK","NOW","MDLZ","ETN","ABBV","TMUS","ZTS","CDW","INFO","WLTW","IQV","BKNG","LDOS","AVGO","TWTR","EVRG","ICE","STE","CI","DOW","AMCR","PEAK","NLOK","DD","CARR","OTIS","CTVA","LHX","TT","TFC","VIAC","IR","PAYC","AON","RTX","ANET","CTLT","SYF","CFG","KEYS","QRVO","ANTM","CCI","MDT","WBA","EQIX","ES","ETSY","JCI","KHC","FTV","SPGI","HLT","GOOGL","WELL","HPE","PYPL","HPQ","GOOG","WEC","MNST","LIN","SBAC","CHTR"
"2020-09-23",1373,53,4,2,49,531,108,36,11,20,36,13,47,6,95,10,8,10,12,15,26,190,4,2137,35,9,8,21,12,63,3,26,11,20,13,61,4,29,17,20,21,453,20,7,25,3,52,16,9,11,11,87,7,3,6,24,18,10,9,75,8,3,8,294,7,5,98,103,13,89,8,67,25,17,9,6,4,3,20,28,20,45,9,142,25,72,20,307,21,18,7,10,16,44,0,0,0,10,19,39,0,0,0,0,29,13,0,13,5,0,5,0,0,0,0,0,0,5,14,0,6,0,14,3,0,256,4,166,36,11,14,140,6,12,15,4,7,7,33,2,222,21,17,6,5,4,625,4,17,59,25,10,12,27,48,3,12,41,35,77,50,41,41,20,150,12,89,18,10,12,6,19,12,71,49,12,916,173,4,8,65,2,77,10,287,57,7,1275,5,7,15,256,13,13,8,163,10,10,8,8,9,19,39,206,19,14,80,9,12,216,5,9,39,18,7,15,13,79,90,42,7,17,6,3,4,6,144,12,34,73,19,14,4,3,3,3,8,39,2,69,25,7,13,8,145,261,77,8,77,11,13,501,8,15,19,5,14,36,31,18,12,3,14,7,36,19,17,11,18,11,385,28,2,4,8,174,7,7,12,13,15,31,15,7,86,15,11,2,7,33,11,93,10,11,2,7,16,9,140,4,91,10,202,11,11,15,6,45,159,6,9,14,11,15,5,8,10,6,3,85,11,1,12,3,83,28,13,22,5,244,2,7,5,16,24,1036,9,75,17,13,69,32,13,2,4,7,8,20,25,25,1154,2,12,4,8,65,8,4,11,16,10,3,1,6,5,9,25,10,5,9,35,15,5,7,8,14,10,11,4,44,17,21,368,87,6,18,6,10,8,270,7,6,121,25,369,8,6,27,8,35
"2020-09-24",1479,71,19,5,50,631,103,45,13,14,103,24,38,24,35,15,7,28,7,9,19,118,4,2274,22,5,7,21,23,40,10,37,4,19,20,70,2,24,9,19,21,505,10,11,30,4,61,22,7,11,10,141,4,6,3,6,20,15,9,41,4,8,3,264,8,3,48,114,45,91,7,46,22,11,14,9,7,4,16,17,20,42,10,150,33,71,13,253,30,10,3,9,9,285,0,0,0,17,10,35,0,0,0,0,20,10,0,26,11,0,9,0,0,0,0,0,0,1,15,0,4,0,13,7,0,219,8,272,10,13,5,110,10,7,15,11,7,6,26,7,164,7,14,10,5,10,360,4,21,58,15,11,17,26,66,4,16,48,25,76,41,24,42,21,153,14,73,9,14,12,1,12,4,42,61,8,845,118,23,2,33,7,83,12,230,50,17,364,10,12,9,152,9,10,8,112,5,8,8,10,7,8,52,218,19,9,59,15,5,576,10,10,32,12,29,12,13,87,60,42,5,9,13,4,7,20,129,5,38,89,18,7,2,4,7,7,20,28,2,50,10,12,23,15,64,239,131,11,88,15,5,438,13,19,21,3,10,15,18,13,5,10,14,20,84,8,15,8,30,5,303,19,3,3,5,40,0,5,13,12,21,12,10,11,219,21,11,2,3,17,12,127,13,8,4,25,17,13,55,6,56,6,166,13,8,24,6,40,128,16,7,26,7,26,3,12,12,10,9,207,14,1,11,4,89,12,18,34,8,193,9,20,16,9,34,910,9,105,23,25,83,22,11,6,6,4,2,21,2,28,528,8,10,5,13,113,9,6,10,6,14,12,5,7,6,11,41,18,6,4,27,9,12,7,8,9,10,10,6,52,21,22,409,98,11,18,13,9,13,298,12,7,112,28,350,11,9,14,8,12
"2020-09-25",1154,74,12,11,50,573,70,38,10,12,22,50,36,15,27,9,10,10,12,29,32,130,6,2242,35,6,9,20,17,43,13,27,13,45,12,76,4,48,4,19,11,747,13,13,32,5,96,10,9,12,9,96,4,12,3,31,25,30,25,54,9,5,6,188,16,3,26,93,34,76,4,53,27,17,8,8,12,15,25,10,20,70,12,144,23,77,5,195,22,7,4,6,31,176,0,0,0,10,13,39,0,0,0,0,12,11,0,24,2,0,7,0,0,0,0,0,0,1,11,0,7,0,16,8,0,216,8,185,13,8,12,98,9,11,32,11,8,9,19,7,148,15,48,9,10,10,274,7,12,32,20,15,18,20,43,3,6,45,26,101,46,47,48,16,140,30,68,20,22,17,8,20,7,28,54,9,712,127,14,5,29,5,83,11,248,45,4,250,20,6,20,97,8,13,7,79,16,5,5,11,4,12,44,150,22,13,90,22,16,534,10,12,47,27,16,10,10,160,68,47,7,14,3,5,5,13,243,6,27,77,36,12,3,5,13,3,11,7,1,40,8,6,18,16,108,269,60,7,86,8,16,442,3,21,8,4,11,16,15,7,10,15,19,23,37,16,15,18,36,15,275,19,6,6,9,22,3,7,11,9,13,17,10,7,83,10,39,6,9,20,20,94,9,6,8,21,17,10,50,8,67,20,131,6,13,15,17,39,103,21,7,34,4,23,5,7,8,7,13,106,11,7,14,3,90,28,14,48,10,150,2,10,14,11,23,785,15,95,18,39,73,20,14,5,7,10,10,13,13,26,369,2,17,5,14,55,6,7,6,18,7,9,4,5,7,9,14,14,3,5,49,8,12,6,14,14,11,12,11,53,33,11,368,87,9,19,15,10,14,239,12,6,128,23,308,4,12,9,13,11
"2020-09-26",374,15,5,4,30,186,39,23,8,10,15,22,20,18,19,8,4,15,5,13,7,50,5,641,12,7,4,13,8,38,6,18,6,6,33,29,5,13,2,9,15,154,7,12,14,7,23,9,4,5,5,37,4,6,2,11,5,18,11,31,7,5,4,74,4,4,19,48,9,38,7,13,6,20,11,4,8,18,11,8,21,43,5,57,12,37,7,129,3,5,6,4,6,47,0,0,0,3,4,31,0,0,0,0,9,5,0,8,11,0,8,0,0,0,0,0,0,1,4,0,2,0,16,7,0,66,5,48,13,13,11,61,7,4,6,7,8,4,14,7,75,24,20,4,8,6,85,4,10,23,24,11,8,16,25,3,10,11,8,35,44,40,31,10,28,30,34,3,12,40,3,13,6,24,15,2,336,79,7,5,19,4,35,4,74,27,6,127,11,14,9,61,9,9,11,29,10,9,10,8,8,11,46,68,6,7,45,5,9,82,1,6,23,8,12,13,6,49,41,19,2,6,3,6,8,7,34,6,16,29,17,6,8,7,3,8,11,6,2,29,3,5,16,7,18,89,53,6,29,7,6,153,8,7,15,2,6,15,6,9,5,7,6,16,19,0,5,6,11,4,84,13,2,10,5,18,0,5,15,15,6,13,16,14,30,7,11,2,7,18,5,15,10,6,0,11,9,8,19,13,49,1,44,6,8,6,7,29,77,4,6,15,8,11,4,7,6,3,10,39,10,3,1,1,71,8,11,30,6,89,7,7,2,9,19,421,7,65,11,21,22,15,20,4,18,1,4,5,2,23,165,2,17,11,5,28,4,2,6,4,16,8,1,1,4,10,9,22,1,2,8,9,10,4,12,7,3,13,7,27,19,8,68,52,2,19,4,16,5,107,10,4,89,23,111,3,6,6,9,16
"2020-09-27",354,35,5,6,35,232,55,38,8,14,10,15,14,9,20,5,4,10,4,8,6,24,5,619,16,9,2,8,7,15,2,7,3,9,27,31,2,5,2,8,10,138,4,6,10,4,25,3,13,0,8,44,5,5,1,5,9,27,8,39,6,12,4,46,5,3,25,44,9,46,4,11,6,23,12,1,7,8,11,4,10,31,4,47,14,32,6,80,5,1,5,2,5,46,0,0,0,4,5,19,0,0,0,0,13,9,0,19,4,0,8,0,0,0,0,0,0,2,9,0,3,0,19,4,0,58,6,38,3,5,9,50,3,9,20,3,7,3,13,5,63,7,18,1,5,8,64,8,9,16,9,7,9,6,20,1,8,20,12,42,39,29,19,19,30,34,32,7,1,20,5,13,3,25,10,6,315,71,1,4,23,3,18,12,50,45,2,94,10,6,12,34,12,10,8,43,6,5,3,8,4,10,55,54,10,12,39,8,9,66,3,9,24,6,4,8,6,40,60,24,14,15,4,13,9,9,24,2,8,36,21,3,4,6,10,0,15,3,6,18,3,10,13,16,35,91,31,5,39,6,8,152,10,9,8,7,9,10,9,9,5,18,3,9,12,3,6,3,17,6,112,11,5,8,6,7,2,1,9,3,2,10,8,3,12,8,7,7,8,19,7,11,6,5,5,15,11,6,19,3,23,7,46,5,8,8,3,17,61,5,3,7,1,8,3,2,7,5,4,23,5,3,10,1,46,7,11,33,7,65,1,11,5,5,9,380,5,82,10,19,30,8,8,3,17,26,1,3,7,31,127,8,15,5,7,25,2,1,5,6,8,5,3,4,4,9,4,7,5,2,22,3,8,3,10,9,3,7,7,17,12,10,83,45,2,14,3,5,3,100,5,6,63,5,93,3,15,4,5,7
"2020-09-28",1216,165,11,21,50,643,104,45,23,16,19,18,36,14,26,21,8,8,16,23,23,102,3,1800,37,10,14,9,20,18,9,22,10,12,14,84,6,32,12,14,17,876,29,11,29,19,32,6,14,19,11,157,9,15,17,26,12,61,14,60,46,4,8,234,4,4,23,70,31,86,8,53,16,41,20,4,13,2,16,23,33,45,9,178,29,113,13,191,21,5,2,3,11,95,0,0,0,7,20,37,0,0,0,0,21,11,0,19,3,0,14,0,0,0,0,0,0,5,31,0,10,0,21,5,0,211,7,142,10,11,42,107,6,11,45,3,16,31,40,11,195,14,23,5,1,8,136,14,13,32,23,8,12,28,45,10,19,44,29,330,56,46,58,31,134,62,89,19,6,15,10,13,5,49,47,31,647,209,5,10,33,10,46,9,214,55,6,131,12,7,14,112,21,14,3,131,9,11,12,6,14,23,160,136,39,28,72,15,6,151,9,9,45,10,19,19,10,180,68,33,5,16,10,4,3,6,92,10,20,61,29,17,3,11,17,4,14,8,8,84,11,13,22,25,121,224,138,11,99,6,40,502,19,13,34,10,27,23,23,11,5,9,19,26,44,12,9,9,24,14,324,18,6,15,8,13,7,5,16,25,12,11,20,8,42,12,54,7,16,25,2,83,17,13,6,40,38,8,40,4,94,29,147,20,8,30,13,35,137,11,10,30,5,17,3,17,14,6,13,61,13,3,27,12,72,36,12,26,9,194,5,54,12,12,21,682,12,172,34,31,82,33,12,4,38,6,6,19,6,35,275,2,22,9,10,66,3,6,9,13,23,6,4,13,3,4,28,20,8,9,23,18,10,4,12,16,7,19,10,69,43,10,339,183,4,31,11,11,22,203,28,14,166,27,315,6,17,14,12,13
"2020-09-29",1303,132,8,7,55,984,78,45,20,14,25,30,40,5,49,7,5,11,26,15,15,130,10,1778,27,11,3,18,15,18,6,26,12,11,30,84,3,52,9,20,12,597,18,32,22,11,67,31,11,20,7,89,5,8,5,15,7,23,22,56,12,13,12,399,11,3,16,91,18,132,11,67,29,21,15,11,6,6,21,29,32,44,11,138,16,103,16,586,26,5,7,9,8,84,0,0,0,9,16,48,0,0,0,0,48,10,0,34,4,0,5,0,0,0,0,0,0,5,19,0,10,0,17,17,0,173,5,297,13,50,17,137,16,6,28,1,14,10,22,6,209,5,15,13,5,12,166,4,5,35,16,16,17,30,32,1,7,43,37,161,54,42,53,49,187,189,69,26,15,33,10,16,12,60,61,22,740,544,3,5,39,4,37,21,170,36,5,112,15,2,15,141,12,17,2,92,7,16,2,15,10,17,95,105,34,13,63,17,10,155,16,6,29,17,17,6,16,161,91,282,8,15,12,6,7,6,182,13,27,54,39,18,4,5,13,21,39,8,11,69,6,11,16,13,117,225,64,13,105,16,22,566,8,19,37,16,11,21,19,69,15,12,10,26,36,12,15,19,19,12,517,18,7,5,9,18,9,13,12,27,55,29,11,7,13,9,25,9,11,44,3,93,18,13,1,27,41,12,48,4,69,5,247,23,6,19,12,32,154,12,7,17,9,22,20,7,21,17,20,36,14,8,14,15,54,30,11,35,9,401,5,33,24,11,13,998,30,96,14,22,94,53,8,6,88,6,2,16,10,50,367,4,36,11,18,86,5,5,4,11,11,4,1,13,6,9,33,16,21,4,27,16,5,7,13,11,24,9,9,52,20,15,280,106,6,24,18,16,20,306,12,15,192,28,365,12,20,13,6,18
"2020-09-30",1406,97,11,13,41,713,83,34,21,17,45,23,39,14,44,26,11,7,19,13,23,134,10,2035,31,12,12,27,17,6,5,36,9,61,19,103,4,39,4,21,15,1052,20,29,10,13,87,19,1,7,9,63,7,8,9,13,7,60,7,50,10,2,5,269,14,3,33,101,25,116,8,58,20,43,16,10,16,33,22,27,52,47,12,113,16,116,8,529,19,9,5,7,6,46,0,0,0,10,24,34,0,0,0,0,34,9,0,25,6,0,8,0,0,0,0,0,0,5,17,0,13,0,16,9,0,193,5,274,55,29,13,151,11,11,16,11,2,11,24,7,188,3,32,15,8,15,263,3,10,24,14,6,48,39,22,1,12,111,48,99,56,59,58,43,198,49,115,39,7,41,9,18,8,52,43,8,1034,547,5,14,47,6,44,14,163,40,5,134,15,32,31,171,14,8,6,86,12,7,8,12,14,12,148,304,45,15,51,20,14,146,35,17,61,12,25,22,11,90,65,268,6,19,10,11,5,10,207,11,44,91,40,16,6,3,15,6,73,28,15,74,12,9,19,24,156,200,84,11,262,12,23,575,11,19,27,9,19,22,51,22,22,11,11,25,54,5,12,22,18,13,525,22,6,13,15,65,16,8,21,15,28,19,14,10,25,17,27,8,10,43,12,83,18,14,2,20,30,11,37,9,114,14,239,13,7,22,3,47,161,18,7,35,16,18,11,8,13,6,11,52,10,6,7,8,106,23,12,22,12,328,3,27,19,14,28,1015,181,113,25,18,75,58,23,6,25,6,9,23,6,41,329,1,25,12,17,129,3,4,6,6,15,2,5,16,4,8,19,13,17,8,43,27,4,9,14,18,14,23,10,52,26,5,605,127,7,28,8,23,19,355,15,13,165,34,413,8,22,18,14,26
"2020-10-01",1390,86,8,20,77,835,83,29,39,17,47,22,117,18,29,18,11,11,13,14,98,152,16,1656,35,6,11,28,11,6,8,28,22,70,27,53,5,49,7,8,15,844,26,9,19,10,82,13,16,10,12,73,6,6,7,12,16,143,5,41,6,8,7,251,17,2,30,108,26,131,6,65,10,157,12,6,8,70,10,34,41,45,21,102,17,145,7,301,12,3,3,11,5,27,0,0,0,8,16,46,0,0,0,0,22,10,0,15,8,0,5,0,0,0,0,0,0,5,29,0,5,0,17,6,0,195,5,298,19,10,16,107,14,9,22,6,4,7,31,13,183,11,14,6,6,28,256,5,14,30,18,16,99,22,33,3,6,75,43,104,51,55,61,20,137,17,95,31,9,7,5,10,6,73,43,9,788,212,5,24,36,10,34,7,217,46,5,80,12,57,40,187,8,22,7,37,11,35,8,4,26,21,343,320,39,16,56,23,11,120,16,7,47,8,10,16,12,99,60,93,9,15,8,9,6,9,121,13,25,179,31,28,32,6,18,1,23,10,5,54,15,5,7,11,69,208,119,7,151,7,10,869,21,11,31,11,17,30,33,9,15,10,16,21,36,8,7,9,19,23,543,14,2,9,6,20,9,7,12,39,19,11,17,5,10,22,25,6,12,55,5,64,18,7,4,29,14,5,42,9,102,8,202,13,7,11,11,25,150,10,10,45,18,17,14,8,8,5,16,25,9,9,11,2,42,35,15,46,9,247,2,19,6,24,28,993,89,78,14,33,94,34,11,6,10,2,5,24,6,39,508,3,18,17,20,53,4,8,4,6,11,6,2,16,6,7,39,14,28,5,33,12,3,3,1,21,26,9,16,74,25,20,314,280,3,15,5,20,11,259,23,8,149,33,341,4,24,22,6,30
"2020-10-02",1261,88,10,15,49,685,88,34,9,27,20,25,53,15,43,46,6,23,12,17,37,98,4,1788,22,10,5,16,17,10,5,21,32,44,20,42,6,41,7,17,14,749,18,13,27,3,83,21,7,32,13,61,2,6,5,27,25,41,8,65,27,4,4,263,12,6,16,84,71,95,10,55,22,41,21,10,9,36,14,33,24,44,12,77,23,171,6,309,24,9,4,8,12,28,0,0,0,7,30,53,0,0,0,0,20,18,0,17,2,0,7,0,0,0,0,0,0,2,43,0,7,0,15,4,0,233,7,232,28,16,15,128,20,11,29,32,3,5,23,11,216,4,9,8,9,16,173,4,6,18,23,6,52,20,27,4,6,57,46,62,53,39,66,14,110,23,92,19,4,18,10,20,7,95,43,27,756,138,7,18,55,9,33,7,258,53,3,89,14,38,17,159,15,14,4,69,9,9,13,7,7,43,79,185,38,15,64,14,19,94,15,19,42,19,15,12,21,81,64,532,7,16,11,6,3,20,126,9,23,114,49,30,21,7,13,2,27,21,4,61,15,10,14,30,131,184,124,7,89,24,12,614,9,14,27,9,13,24,26,25,4,3,11,26,38,7,13,6,32,9,379,12,5,11,15,20,7,9,7,23,27,18,14,5,26,19,21,4,10,74,8,47,13,7,9,57,20,5,46,5,86,2,255,24,12,8,9,29,114,7,6,22,13,10,15,4,60,9,15,23,16,8,11,6,49,32,14,38,7,194,2,9,8,17,15,905,55,104,13,23,74,26,12,5,17,2,8,20,5,36,395,4,19,11,18,100,2,6,5,11,26,6,8,6,6,5,28,13,42,3,45,14,6,19,7,16,13,20,11,36,19,10,528,146,2,13,8,15,17,233,11,8,116,23,330,5,14,14,7,19
"2020-10-03",450,22,3,11,31,216,31,30,4,4,13,18,24,3,25,6,5,14,9,7,22,80,4,605,10,5,7,14,9,10,7,13,12,5,16,21,5,7,4,11,7,181,2,14,12,1,39,10,8,9,8,20,4,4,11,23,14,35,3,33,9,3,3,97,6,3,11,53,28,43,4,15,14,13,6,1,2,12,4,25,17,43,11,42,14,35,2,125,8,7,2,2,4,15,0,0,0,5,15,29,0,0,0,0,11,11,0,12,4,0,4,0,0,0,0,0,0,5,23,0,12,0,27,2,0,83,7,46,14,4,12,54,7,13,16,12,2,6,22,7,69,3,9,6,19,7,73,3,6,15,24,8,25,17,8,3,3,37,19,32,53,25,31,19,60,12,52,12,1,7,4,13,6,29,14,3,362,75,6,2,36,6,11,4,70,39,5,64,14,14,13,73,11,6,4,23,10,7,9,20,6,8,27,81,13,10,27,12,9,58,4,7,33,4,5,5,5,28,45,333,11,8,7,9,1,13,57,7,10,52,34,11,7,10,3,1,43,24,9,38,3,1,3,22,35,80,60,7,53,6,10,195,9,5,10,8,13,17,8,8,4,1,7,29,20,6,2,6,4,9,106,5,3,9,12,6,12,2,1,17,6,14,12,11,5,22,11,6,8,55,6,22,14,5,3,20,7,11,28,12,40,3,92,12,7,10,3,19,75,8,6,10,7,5,3,6,9,5,11,22,5,1,3,5,55,18,4,24,6,56,0,7,7,8,10,454,21,39,10,24,26,14,11,10,11,4,2,14,8,29,170,3,5,2,3,40,3,2,3,2,14,5,1,6,2,6,13,5,27,3,13,7,2,19,2,17,6,8,2,32,13,7,54,69,5,7,12,11,6,112,6,7,71,16,113,3,11,13,1,14
"2020-10-04",531,43,8,3,17,275,41,27,8,7,23,9,22,13,14,8,3,12,8,6,16,42,2,689,21,10,5,21,6,4,5,6,4,11,17,21,3,15,5,11,8,258,3,5,13,5,22,11,5,14,8,22,3,3,5,21,4,35,6,27,8,3,6,109,10,8,7,40,12,43,9,20,5,7,15,5,2,4,7,17,19,50,9,42,20,55,2,133,5,5,3,9,8,12,0,0,0,2,5,44,0,0,0,0,13,3,0,13,1,0,3,0,0,0,0,0,0,1,12,0,7,0,18,1,0,96,3,53,12,5,11,55,6,7,17,8,3,6,13,10,86,5,3,3,5,4,85,5,2,23,21,5,14,9,17,3,6,29,26,35,41,19,33,13,52,9,76,6,7,12,5,16,3,34,24,14,379,59,4,10,22,12,8,3,95,49,5,61,9,5,9,77,6,14,2,30,9,8,2,24,3,8,37,65,18,11,30,7,4,70,7,13,23,5,7,5,5,36,37,211,9,8,13,1,8,1,50,10,10,40,11,14,5,5,3,2,18,10,5,39,5,1,5,14,49,128,46,8,55,6,6,227,8,2,21,6,8,15,12,19,4,3,6,10,25,5,7,1,11,2,115,14,3,8,3,3,5,8,4,24,11,6,11,3,9,8,13,4,9,62,9,13,13,5,4,22,6,10,14,8,37,2,93,12,4,8,10,15,59,8,3,5,8,12,5,1,13,5,9,12,8,3,4,7,79,17,10,18,4,35,4,8,5,7,11,442,21,38,8,20,33,15,10,4,9,2,5,6,11,20,168,6,2,2,6,31,2,6,4,3,14,2,4,11,4,4,12,10,16,2,18,5,2,17,5,12,10,10,8,33,13,7,121,76,9,11,4,12,7,113,8,9,65,16,119,2,7,7,4,4
"2020-10-05",1388,69,9,3,95,1008,78,41,12,19,26,19,92,11,53,14,14,12,13,31,37,172,2,2017,27,41,13,22,11,21,24,23,10,58,27,77,7,45,15,21,43,789,32,19,20,4,245,40,14,55,8,71,9,10,4,15,15,38,13,130,40,5,19,376,9,14,15,120,21,132,18,71,12,33,17,14,10,51,37,43,24,43,17,99,48,190,10,413,17,1,13,23,52,16,0,0,0,4,19,54,0,0,0,0,22,3,0,25,7,0,6,0,0,0,0,0,0,8,17,0,24,0,18,14,0,297,10,229,17,37,8,161,3,15,26,13,2,7,95,14,168,9,12,12,10,24,207,14,12,30,38,19,59,22,43,2,9,49,38,64,62,35,57,18,164,16,190,19,6,8,12,18,12,67,46,25,930,161,6,14,49,13,33,3,306,107,8,151,12,53,24,209,9,32,14,103,9,23,18,65,12,21,66,230,38,7,70,28,10,118,19,19,79,24,9,26,25,101,51,766,5,21,15,11,8,34,176,13,28,90,48,59,14,17,23,8,22,16,30,78,19,14,8,29,108,266,119,19,203,8,9,683,11,13,24,9,18,23,45,49,24,9,30,32,32,13,12,15,42,16,309,11,4,22,8,22,9,11,31,8,16,30,14,6,33,13,27,6,25,100,10,74,16,27,6,24,24,8,39,8,91,12,302,32,26,15,8,35,167,23,12,36,19,20,3,7,15,1,22,24,12,8,9,9,50,34,8,30,17,96,15,11,13,12,22,1012,22,108,19,26,74,30,16,5,11,3,10,24,11,33,460,2,19,19,21,116,2,3,13,11,27,3,3,11,18,5,19,9,31,5,29,15,9,23,6,15,20,10,10,50,45,22,393,133,2,27,31,27,9,257,14,9,190,31,339,7,13,14,5,17
"2020-10-06",1442,69,11,7,70,752,55,35,6,16,18,22,91,19,37,19,17,25,12,117,32,128,7,2491,27,25,11,20,9,19,12,16,9,11,25,107,3,39,9,12,18,1256,20,6,25,10,93,27,12,21,9,119,6,3,6,14,18,28,5,68,11,4,6,326,5,14,11,124,27,101,20,66,24,28,26,13,13,16,20,24,48,38,11,78,16,166,8,319,26,7,8,9,12,27,0,0,0,4,15,50,0,0,0,0,24,19,0,10,3,0,5,0,0,0,0,0,0,1,27,0,12,0,9,4,0,480,9,219,9,3,19,133,18,10,24,16,2,6,35,8,188,13,9,8,13,7,165,5,12,20,19,18,23,21,28,5,7,28,52,70,53,38,62,26,113,16,140,12,7,11,13,50,9,65,54,7,911,132,7,12,44,9,45,12,292,86,4,144,6,5,42,115,13,13,11,91,15,30,9,106,6,24,73,379,55,13,58,20,16,224,10,12,66,10,10,15,11,91,44,275,19,17,9,8,4,32,183,17,21,79,26,66,10,18,17,8,28,15,7,84,23,84,13,30,164,268,89,13,174,30,13,669,1,16,17,5,22,35,24,41,12,10,21,18,43,12,9,20,27,10,350,12,3,33,4,5,6,9,35,7,15,17,12,9,19,10,10,7,21,79,20,65,17,17,7,13,13,7,100,9,93,22,250,20,25,20,19,43,160,16,8,16,14,22,17,3,37,5,3,39,11,6,8,15,66,36,16,27,13,100,6,14,34,21,24,1185,30,145,14,29,60,36,14,17,4,6,4,16,5,36,434,4,14,40,9,119,4,5,8,14,12,3,4,14,10,9,32,16,21,9,34,11,17,26,9,10,13,26,4,56,36,11,369,166,4,14,29,16,8,327,25,6,150,17,462,4,12,16,4,27
"2020-10-07",1454,84,6,9,78,744,75,31,5,6,19,55,61,29,41,14,5,16,12,114,37,162,4,1981,26,11,9,38,17,4,28,14,9,18,32,76,3,27,23,30,7,738,32,31,13,24,122,20,8,20,13,159,6,9,5,22,15,31,6,74,12,6,9,267,7,6,7,115,68,81,7,83,11,19,41,7,19,25,13,15,25,35,21,103,32,157,8,531,24,9,2,10,9,18,0,0,0,11,16,62,0,0,0,0,15,15,0,11,7,0,4,0,0,0,0,0,0,5,17,0,6,0,15,9,0,320,10,178,25,10,15,185,10,16,17,6,8,3,22,4,270,4,12,7,15,7,174,3,12,18,29,15,22,15,16,7,11,40,321,116,65,35,105,20,137,13,136,23,2,10,26,23,10,50,65,11,907,133,4,10,75,8,50,15,274,92,4,114,12,12,18,179,11,22,8,71,10,21,17,52,12,14,46,267,22,30,56,17,17,135,16,8,55,21,6,5,15,126,65,564,12,33,20,15,10,12,163,11,29,88,29,29,15,11,18,5,13,21,15,59,15,5,11,27,211,289,95,16,113,7,12,963,12,15,38,7,21,26,50,42,47,3,22,14,56,13,3,18,29,12,239,7,4,13,11,21,6,3,10,12,21,22,10,3,16,11,26,4,18,102,8,74,9,17,20,39,17,5,73,4,83,25,366,18,28,12,21,74,154,16,10,9,12,43,14,9,27,11,7,36,7,10,6,5,91,18,9,43,15,110,8,6,29,17,18,1164,17,81,31,31,73,26,25,6,8,4,16,40,11,50,326,3,12,27,9,99,2,5,5,12,9,4,8,11,15,9,23,9,26,5,24,14,12,8,6,8,17,15,10,50,33,18,383,227,23,15,19,16,4,331,24,9,114,30,438,9,14,16,6,15
